"gsis_id","bucket","targets","receptions","catch_rate","yards_per_target","air_yards","yac","epa_per_target","success_rate","explosive_rate","n_opp","targets_eligible","targets_charted_route","route_coverage_rate","targeted_route_share","evidence_class","availability","source","family","metric_note","window"
"00-0034777","POST",7,4,0.571428571428571,8.57142857142857,15.5714285714286,0.5,1.09095061655223,0.571428571428571,0.285714285714286,5,76,75,0.986842105263158,0.0933333333333333,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034777","QUICK OUT",3,1,0.333333333333333,1,8.33333333333333,1,-0.513135502308918,0,0,3,76,75,0.986842105263158,0.04,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034777","SCREEN",2,2,1,0.5,-3,3.5,-1.3845270413935,0,0,2,76,75,0.986842105263158,0.0266666666666667,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034777","SHALLOW CROSS/DRAG",7,4,0.571428571428571,3.85714285714286,9,2.25,-0.329575341064867,0.285714285714286,0,5,76,75,0.986842105263158,0.0933333333333333,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034777","SLANT",2,0,0,0,7,,-0.558195502439048,0,0,2,76,75,0.986842105263158,0.0266666666666667,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034791","HITCH/CURL",7,6,0.857142857142857,6.14285714285714,4.28571428571429,2.66666666666667,0.312404194688757,0.857142857142857,0,4,35,34,0.971428571428571,0.205882352941176,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034791","QUICK OUT",11,5,0.454545454545455,1.81818181818182,2.27272727272727,2,-0.406172512511892,0.272727272727273,0,8,35,34,0.971428571428571,0.323529411764706,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034791","SCREEN",10,8,0.8,4.7,-4,9.75,-0.77836390134762,0.3,0.2,8,35,34,0.971428571428571,0.294117647058824,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034791","SHALLOW CROSS/DRAG",2,1,0.5,3,3.5,2,-0.460519661544822,0,0,2,35,34,0.971428571428571,0.0588235294117647,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034791","SWING",3,2,0.666666666666667,1,-3.33333333333333,4,-0.356555916368961,0.333333333333333,0,2,35,34,0.971428571428571,0.0882352941176471,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034791","TEXAS/ANGLE",1,0,0,0,4,,-5.34539563162252,0,0,1,35,34,0.971428571428571,0.0294117647058824,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034798","CORNER",2,1,0.5,5,3.5,5,0.820720504823839,0.5,0,2,66,66,1,0.0303030303030303,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034798","DEEP OUT",3,1,0.333333333333333,2,12.6666666666667,0,-0.320089073696484,0.333333333333333,0,3,66,66,1,0.0454545454545455,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034798","GO",8,6,0.75,11.25,10.25,5.33333333333333,0.459815051348414,0.75,0.375,6,66,66,1,0.121212121212121,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034798","HITCH/CURL",14,12,0.857142857142857,6.71428571428571,6,2,0.349586669709035,0.642857142857143,0.0714285714285714,9,66,66,1,0.212121212121212,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034798","IN/DIG",1,0,0,0,6,,-0.528417945373803,0,0,1,66,66,1,0.0151515151515152,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034798","POST",4,4,1,17,13.5,3.5,1.70630779699422,1,0.5,3,66,66,1,0.0606060606060606,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034798","QUICK OUT",23,19,0.826086956521739,5.47826086956522,3.08695652173913,3.47368421052632,0.0721870120053937,0.521739130434783,0,12,66,66,1,0.348484848484849,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034798","SHALLOW CROSS/DRAG",6,2,0.333333333333333,4.66666666666667,3.33333333333333,9.5,-0.0185551182269895,0.333333333333333,0.166666666666667,4,66,66,1,0.0909090909090909,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034798","SLANT",2,1,0.5,5,5.5,3,0.242951400723541,0.5,0,2,66,66,1,0.0303030303030303,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034798","SWING",1,1,1,5,1,4,-0.111988809192553,0,0,1,66,66,1,0.0151515151515152,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034798","WHEEL",2,1,0.5,3.5,14,3,0.312638959512697,0.5,0,1,66,66,1,0.0303030303030303,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034827","CORNER",9,2,0.222222222222222,2.66666666666667,23.6666666666667,0,-0.657523531996899,0.222222222222222,0.111111111111111,7,365,359,0.983561643835616,0.0250696378830084,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034827","DEEP OUT",20,12,0.6,9.05,15.2,2.66666666666667,0.462724044135247,0.6,0.15,12,365,359,0.983561643835616,0.0557103064066852,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034827","GO",44,19,0.431818181818182,12.8636363636364,25.1136363636364,3.73684210526316,0.662970299350518,0.409090909090909,0.386363636363636,17,365,359,0.983561643835616,0.122562674094708,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034827","HITCH/CURL",61,43,0.704918032786885,8.01639344262295,7.35,4.93023255813953,0.310891024554248,0.622950819672131,0.114754098360656,23,365,359,0.983561643835616,0.16991643454039,"STRONG","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034827","IN/DIG",43,26,0.604651162790698,10.5116279069767,14.0238095238095,5.15384615384615,0.415078819420416,0.604651162790698,0.372093023255814,22,365,359,0.983561643835616,0.119777158774373,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034827","POST",22,10,0.454545454545455,12.2727272727273,24.2272727272727,3,0.272706274789843,0.454545454545455,0.454545454545455,11,365,359,0.983561643835616,0.0612813370473538,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034827","QUICK OUT",33,21,0.636363636363636,5.81818181818182,5.75,4.57142857142857,0.0447380018775971,0.454545454545454,0.0909090909090909,17,365,359,0.983561643835616,0.0919220055710306,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034827","SCREEN",69,62,0.898550724637681,5.15942028985507,-2.30434782608696,8.09677419354839,-0.0723424114291926,0.36231884057971,0.072463768115942,22,365,359,0.983561643835616,0.192200557103064,"STRONG","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034827","SHALLOW CROSS/DRAG",28,25,0.892857142857143,7.85714285714286,3.85714285714286,5.32,0.33283097663374,0.535714285714286,0.107142857142857,15,365,359,0.983561643835616,0.0779944289693593,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034827","SLANT",21,16,0.761904761904762,7.71428571428571,6.52380952380952,3.125,0.749132995359062,0.666666666666667,0.142857142857143,13,365,359,0.983561643835616,0.0584958217270195,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034827","SWING",5,5,1,7.8,-2.4,10.2,0.154441061243415,0.6,0.2,5,365,359,0.983561643835616,0.0139275766016713,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034827","WHEEL",4,2,0.5,8,16,3,0.0299365903629223,0.5,0.25,4,365,359,0.983561643835616,0.011142061281337,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034829","CORNER",9,3,0.333333333333333,5.33333333333333,14.7777777777778,0.333333333333333,0.175093784918774,0.333333333333333,0.111111111111111,8,172,170,0.988372093023256,0.0529411764705882,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034829","DEEP OUT",19,13,0.68421052631579,7.94736842105263,10.6315789473684,2.38461538461538,0.612461001002597,0.68421052631579,0.105263157894737,13,172,170,0.988372093023256,0.111764705882353,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034829","GO",10,3,0.3,10.3,23.7,14,0.480590213692944,0.3,0.3,8,172,170,0.988372093023256,0.0588235294117647,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034829","HITCH/CURL",44,38,0.863636363636364,6.20454545454546,5.29545454545454,2.34210526315789,0.0947033921798534,0.704545454545455,0,14,172,170,0.988372093023256,0.258823529411765,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034829","IN/DIG",15,9,0.6,8.46666666666667,11.6,1.88888888888889,-0.121279625452277,0.6,0.133333333333333,12,172,170,0.988372093023256,0.0882352941176471,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034829","POST",14,10,0.714285714285714,10,11,3.1,1.07075638332112,0.714285714285714,0.285714285714286,9,172,170,0.988372093023256,0.0823529411764706,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034829","QUICK OUT",38,30,0.789473684210526,5.13157894736842,3.81578947368421,3.5,-0.020592548030701,0.578947368421053,0.0263157894736842,18,172,170,0.988372093023256,0.223529411764706,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034829","SHALLOW CROSS/DRAG",4,3,0.75,5.25,6.5,3,-0.942226955565275,0.25,0,4,172,170,0.988372093023256,0.0235294117647059,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034829","SLANT",14,11,0.785714285714286,10.5,7.07692307692308,5.81818181818182,0.413689839794001,0.571428571428572,0.214285714285714,10,172,170,0.988372093023256,0.0823529411764706,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034829","SWING",1,1,1,0,-3,3,-0.756611464603338,0,0,1,172,170,0.988372093023256,0.00588235294117647,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034829","WHEEL",2,1,0.5,7,13.5,4,0.911680141580291,0.5,0,2,172,170,0.988372093023256,0.0117647058823529,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034830","CORNER",3,0,0,0,14,,-1.7642141696997,0,0,3,45,45,1,0.0666666666666667,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034830","DEEP OUT",2,1,0.5,4.5,11,1,0.0949496386747342,0.5,0,2,45,45,1,0.0444444444444444,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034830","GO",1,1,1,27,19,8,1.51993529207539,1,1,1,45,45,1,0.0222222222222222,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034830","HITCH/CURL",10,8,0.8,6.7,5.2,2.875,0.166978463256964,0.6,0.1,9,45,45,1,0.222222222222222,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034830","IN/DIG",5,3,0.6,5.6,9.8,0,-0.273170759761706,0.4,0,4,45,45,1,0.111111111111111,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034830","POST",2,1,0.5,24,22,23,0.746877827332355,0.5,0.5,1,45,45,1,0.0444444444444444,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034830","QUICK OUT",16,10,0.625,3.5,2.5,1.9,-0.151607523592247,0.3125,0,9,45,45,1,0.355555555555556,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034830","SHALLOW CROSS/DRAG",4,1,0.25,3.5,5.75,10,-1.30779766011983,0.25,0,3,45,45,1,0.0888888888888889,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034830","SLANT",2,1,0.5,4,6.5,3,0.409347004140727,0.5,0,2,45,45,1,0.0444444444444444,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034837","CORNER",15,4,0.266666666666667,4.2,23.8,3.25,-0.222110616601357,0.266666666666667,0.133333333333333,9,293,289,0.986348122866894,0.0519031141868512,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034837","DEEP OUT",47,25,0.531914893617021,8.34042553191489,14.2127659574468,1.84,0.510578428584577,0.553191489361702,0.234042553191489,19,293,289,0.986348122866894,0.162629757785467,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034837","GO",45,16,0.355555555555556,10,27.1111111111111,2.75,0.338739361108641,0.377777777777778,0.311111111111111,22,293,289,0.986348122866894,0.155709342560554,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034837","HITCH/CURL",45,32,0.711111111111111,8.37777777777778,10.6666666666667,1.84375,0.43898698942503,0.644444444444444,0.133333333333333,22,293,289,0.986348122866894,0.155709342560554,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034837","IN/DIG",20,8,0.4,8.5,16.05,3.5,-0.17792129289538,0.4,0.3,12,293,289,0.986348122866894,0.069204152249135,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034837","POST",34,18,0.529411764705882,14.1764705882353,20.2647058823529,6.11111111111111,0.882867262404248,0.529411764705882,0.441176470588235,19,293,289,0.986348122866894,0.117647058823529,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034837","QUICK OUT",27,17,0.62962962962963,4.55555555555556,5.40740740740741,1.47058823529412,-0.0745183633610053,0.481481481481482,0,14,293,289,0.986348122866894,0.0934256055363322,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034837","SCREEN",18,16,0.888888888888889,3.44444444444444,-0.5,5.875,-0.28702490723902,0.333333333333333,0,13,293,289,0.986348122866894,0.0622837370242214,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034837","SHALLOW CROSS/DRAG",18,13,0.722222222222222,7.05555555555555,4.72222222222222,4.53846153846154,0.120274871344128,0.388888888888889,0.111111111111111,11,293,289,0.986348122866894,0.0622837370242214,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034837","SLANT",18,8,0.444444444444444,4.66666666666667,6.76470588235294,3.875,0.059590083586515,0.5,0.0555555555555556,9,293,289,0.986348122866894,0.0622837370242214,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034837","WHEEL",2,0,0,0,11,,-0.94484018892399,0,0,2,293,289,0.986348122866894,0.0069204152249135,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034844","CORNER",3,1,0.333333333333333,7,21.6666666666667,0,0.61120121111162,0.333333333333333,0.333333333333333,2,155,152,0.980645161290323,0.0197368421052632,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034844","DEEP OUT",1,0,0,0,7,,-0.722613954043481,0,0,1,155,152,0.980645161290323,0.00657894736842105,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034844","GO",3,1,0.333333333333333,5.66666666666667,24.6666666666667,2,-0.152338467674175,0.333333333333333,0.333333333333333,3,155,152,0.980645161290323,0.0197368421052632,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034844","HITCH/CURL",21,16,0.761904761904762,6.38095238095238,0.809523809523809,7.375,-0.1784245845324,0.523809523809524,0.0952380952380952,13,155,152,0.980645161290323,0.138157894736842,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034844","IN/DIG",2,0,0,0,3,,-0.738358986542095,0,0,2,155,152,0.980645161290323,0.0131578947368421,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034844","POST",1,0,0,0,5,,-0.256784174765926,0,0,1,155,152,0.980645161290323,0.00657894736842105,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034844","QUICK OUT",53,37,0.69811320754717,4.35849056603774,1.71698113207547,4.91891891891892,0.0623645571172018,0.415094339622642,0.0188679245283019,21,155,152,0.980645161290323,0.348684210526316,"STRONG","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034844","SCREEN",25,19,0.76,3.08,-4.32,8.42105263157895,-0.319739268999986,0.2,0.04,14,155,152,0.980645161290323,0.164473684210526,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034844","SHALLOW CROSS/DRAG",1,0,0,0,,,-0.947,0,0,1,155,152,0.980645161290323,0.00657894736842105,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034844","SLANT",1,1,1,7,5,2,0.375967814121395,1,0,1,155,152,0.980645161290323,0.00657894736842105,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034844","SWING",30,28,0.933333333333333,5.76666666666667,-2.8,9.14285714285714,0.0117507706357478,0.466666666666667,0.0666666666666667,17,155,152,0.980645161290323,0.197368421052632,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034844","TEXAS/ANGLE",2,2,1,7.5,3,4.5,0.367020176025108,1,0,2,155,152,0.980645161290323,0.0131578947368421,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034844","WHEEL",9,6,0.666666666666667,17.3333333333333,21.1111111111111,6.33333333333333,1.44397373340325,0.555555555555556,0.555555555555556,9,155,152,0.980645161290323,0.0592105263157895,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034854","CORNER",2,0,0,0,20.5,,-0.524321670265635,0,0,2,45,44,0.977777777777778,0.0454545454545455,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034854","DEEP OUT",4,1,0.25,2.5,10.75,1,-0.590269909385825,0.25,0,3,45,44,0.977777777777778,0.0909090909090909,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034854","GO",10,3,0.3,7.7,27.4,6.33333333333333,-0.0412426631861915,0.4,0.3,5,45,44,0.977777777777778,0.227272727272727,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034854","HITCH/CURL",10,10,1,16.7,8.4,8.3,2.15673107308685,1,0.2,7,45,44,0.977777777777778,0.227272727272727,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034854","IN/DIG",6,3,0.5,7.5,13.3333333333333,3.33333333333333,-1.27146080099919,0.5,0.333333333333333,5,45,44,0.977777777777778,0.136363636363636,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034854","POST",2,1,0.5,9.5,15.5,7,0.198270590277389,0.5,0.5,2,45,44,0.977777777777778,0.0454545454545455,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034854","QUICK OUT",2,2,1,12.5,4.5,8,0.543311912973877,1,0.5,2,45,44,0.977777777777778,0.0454545454545455,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034854","SCREEN",3,3,1,12,-1.33333333333333,13.3333333333333,0.528795015066862,0.666666666666667,0.333333333333333,3,45,44,0.977777777777778,0.0681818181818182,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
"00-0034854","SHALLOW CROSS/DRAG",2,0,0,0,12.5,,-0.787434440804645,0,0,2,45,44,0.977777777777778,0.0454545454545455,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","recent"
